SequenceNumber,MasterNo,Time_ID,Hour_ID,SaleDate,Reference2,ProductCode,Quantity,ExtendedNetAmount,ExtendedTaxAmount,AddDate,QuantityInSalesUOM,Store_ID,SaleLineNo
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,80104,1.000000,3.69,0.00,2016-01-01 12:10:32.037,1.000000,32,4
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,4772,1.000000,2.20,0.00,2016-01-01 12:10:32.037,1.000000,32,10
70145126,3000113395,20160101,13,2016-01-01 12:07:18.000,025107335409,68747,1.000000,11.49,0.00,2016-01-01 12:10:32.037,1.000000,51,11
70145126,3000113395,20160101,13,2016-01-01 12:07:18.000,025107335409,47042,1.000000,2.99,0.00,2016-01-01 12:10:32.037,1.000000,51,3
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,1781,0.302000,1.43,0.00,2016-01-01 12:10:32.037,0.302000,32,5
70145126,3000113395,20160101,13,2016-01-01 12:07:18.000,025107335409,998,1.000000,12.99,0.00,2016-01-01 12:10:32.037,1.000000,51,5
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,24701,0.987000,3.94,0.00,2016-01-01 12:10:32.037,0.987000,32,11
70145126,3000113395,20160101,13,2016-01-01 12:07:18.000,025107335409,88802,1.000000,2.99,0.00,2016-01-01 12:10:32.037,1.000000,51,8
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,4072,1.000000,3.99,0.00,2016-01-01 12:10:32.037,1.000000,24,23
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,4072,1.000000,3.99,0.00,2016-01-01 12:10:32.037,1.000000,24,24
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,8045,1.000000,6.99,0.00,2016-01-01 12:10:32.037,1.000000,48,10
70145126,3000113395,20160101,13,2016-01-01 12:07:18.000,025107335409,91791,1.000000,5.99,0.00,2016-01-01 12:10:32.037,1.000000,51,12
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,2252,1.000000,3.32,0.00,2016-01-01 12:10:32.037,1.000000,24,17
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,2252,1.000000,3.32,0.00,2016-01-01 12:10:32.037,1.000000,24,18
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,2232,1.000000,2.38,0.00,2016-01-01 12:10:32.037,1.000000,32,6
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,21801,2.022000,5.74,0.00,2016-01-01 12:10:32.037,2.022000,24,11
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,21801,2.217000,6.30,0.00,2016-01-01 12:10:32.037,2.217000,24,20
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,88895,1.000000,2.29,0.00,2016-01-01 12:10:32.037,1.000000,48,4
70145126,3000113395,20160101,13,2016-01-01 12:07:18.000,025107335409,554385,1.000000,14.50,0.00,2016-01-01 12:10:32.037,1.000000,51,13
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,1472,1.000000,1.89,0.00,2016-01-01 12:10:32.037,1.000000,24,15
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,89735,1.000000,6.49,0.00,2016-01-01 12:10:32.037,1.000000,48,2
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,90183,1.000000,6.95,0.00,2016-01-01 12:10:32.037,1.000000,48,1
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,90183,1.000000,6.95,0.00,2016-01-01 12:10:32.037,1.000000,48,3
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,80918,1.000000,5.35,0.00,2016-01-01 12:10:32.037,1.000000,48,13
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,72982,1.000000,2.38,0.00,2016-01-01 12:10:32.037,1.000000,32,13
70145126,3000113395,20160101,13,2016-01-01 12:07:18.000,025107335409,82668,1.000000,6.69,0.00,2016-01-01 12:10:32.037,1.000000,51,9
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,89340,1.000000,2.29,0.00,2016-01-01 12:10:32.037,1.000000,32,1
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,88817,1.000000,2.79,0.00,2016-01-01 12:10:32.037,1.000000,32,2
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,4991,2.272000,13.61,0.00,2016-01-01 12:10:32.037,2.272000,24,21
70145222,3000001161,20160101,13,2016-01-01 12:08:56.000,024803507570,18303,1.000000,14.99,1.36,2016-01-01 12:20:29.260,1.000000,48,1
70145222,3000001161,20160101,13,2016-01-01 12:08:56.000,024803507570,601521,1.000000,5.99,0.00,2016-01-01 12:20:29.260,1.000000,48,4
70145182,3000031011,20160101,13,2016-01-01 12:08:11.000,025706197948,560504,1.272000,15.12,0.00,2016-01-01 12:20:29.260,1.272000,57,7
70145280,3000080514,20160101,13,2016-01-01 12:15:38.000,023712707415,44911,1.212000,7.15,0.00,2016-01-01 12:20:29.260,1.212000,37,8
70145280,3000080514,20160101,13,2016-01-01 12:15:38.000,023712707415,4201,1.197000,2.98,0.00,2016-01-01 12:20:29.260,1.197000,37,4
70145182,3000031011,20160101,13,2016-01-01 12:08:11.000,025706197948,4700,2.000000,5.00,0.00,2016-01-01 12:20:29.260,2.000000,57,4
70145182,3000031011,20160101,13,2016-01-01 12:08:11.000,025706197948,1572,1.000000,0.63,0.00,2016-01-01 12:20:29.260,1.000000,57,1
70145280,3000080514,20160101,13,2016-01-01 12:15:38.000,023712707415,72882,1.000000,2.38,0.00,2016-01-01 12:20:29.260,1.000000,37,6
70145222,3000001161,20160101,13,2016-01-01 12:08:56.000,024803507570,7011,0.137000,2.60,0.00,2016-01-01 12:20:29.260,0.137000,48,8
70145182,3000031011,20160101,13,2016-01-01 12:08:11.000,025706197948,1161,0.292000,1.38,0.00,2016-01-01 12:20:29.260,0.292000,57,2
70145280,3000080514,20160101,13,2016-01-01 12:15:38.000,023712707415,40715,1.327000,6.62,0.00,2016-01-01 12:20:29.260,1.327000,37,1
70145222,3000001161,20160101,13,2016-01-01 12:08:56.000,024803507570,60169,1.000000,9.99,0.91,2016-01-01 12:20:29.260,1.000000,48,2
70145222,3000001161,20160101,13,2016-01-01 12:08:56.000,024803507570,560503,0.776000,9.30,0.00,2016-01-01 12:20:29.260,0.776000,48,3
70145182,3000031011,20160101,13,2016-01-01 12:08:11.000,025706197948,555040,1.000000,10.99,0.00,2016-01-01 12:20:29.260,1.000000,57,6
70145280,3000080514,20160101,13,2016-01-01 12:15:38.000,023712707415,4152,1.000000,3.99,0.00,2016-01-01 12:20:29.260,1.000000,37,9
70145280,3000080514,20160101,13,2016-01-01 12:15:38.000,023712707415,1331,0.167000,1.27,0.00,2016-01-01 12:20:29.260,0.167000,37,3
70145280,3000080514,20160101,13,2016-01-01 12:15:38.000,023712707415,1781,0.342000,1.62,0.00,2016-01-01 12:20:29.260,0.342000,37,2
70145280,3000080514,20160101,13,2016-01-01 12:15:38.000,023712707415,5571,2.337000,5.82,0.00,2016-01-01 12:20:29.260,2.337000,37,5
70145222,3000001161,20160101,13,2016-01-01 12:08:56.000,024803507570,59115,1.000000,7.99,0.00,2016-01-01 12:20:29.260,1.000000,48,5
70145222,3000001161,20160101,13,2016-01-01 12:08:56.000,024803507570,2572,0.860000,2.44,0.00,2016-01-01 12:20:29.260,0.860000,48,7
70145182,3000031011,20160101,13,2016-01-01 12:08:11.000,025706197948,1720,1.000000,0.94,0.00,2016-01-01 12:20:29.260,1.000000,57,5
70145280,3000080514,20160101,13,2016-01-01 12:15:38.000,023712707415,2981,0.867000,3.69,0.00,2016-01-01 12:20:29.260,0.867000,37,7
70145222,3000001161,20160101,13,2016-01-01 12:08:56.000,024803507570,552100,0.778000,20.22,0.00,2016-01-01 12:20:29.260,0.778000,48,6
70145182,3000031011,20160101,13,2016-01-01 12:08:11.000,025706197948,2491,0.107000,1.02,0.00,2016-01-01 12:20:29.260,0.107000,57,3
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,88873,1.000000,2.00,0.00,2016-01-01 12:40:33.240,1.000000,48,4
70145729,3000133766,20160101,13,2016-01-01 12:34:53.000,022408261157,4201,0.322000,0.80,0.00,2016-01-01 12:40:33.240,0.322000,24,4
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,18303,1.000000,14.99,1.36,2016-01-01 12:40:33.240,1.000000,48,1
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,4232,1.000000,3.99,0.00,2016-01-01 12:40:33.240,1.000000,51,10
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,4232,1.000000,3.99,0.00,2016-01-01 12:40:33.240,1.000000,51,11
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,4232,1.000000,3.99,0.00,2016-01-01 12:40:33.240,1.000000,51,33
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,1331,0.387000,2.94,0.00,2016-01-01 12:40:33.240,0.387000,51,19
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,552100,0.934000,24.27,0.00,2016-01-01 12:40:33.240,0.934000,57,2
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,552100,0.968000,25.16,0.00,2016-01-01 12:40:33.240,0.968000,57,3
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,3071,0.142000,0.40,0.00,2016-01-01 12:40:33.240,0.142000,51,24
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,1762,1.000000,1.58,0.00,2016-01-01 12:40:33.240,1.000000,51,7
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,89453,1.000000,2.49,0.00,2016-01-01 12:40:33.240,1.000000,51,11
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,5081,0.637000,3.82,0.00,2016-01-01 12:40:33.240,0.637000,51,16
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,3322,1.000000,1.89,0.00,2016-01-01 12:40:33.240,1.000000,57,8
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,61235,1.000000,3.79,0.00,2016-01-01 12:40:33.240,1.000000,57,6
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,66055,1.000000,5.99,0.00,2016-01-01 12:40:33.240,1.000000,48,2
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,89201,0.700000,5.99,0.00,2016-01-01 12:40:33.240,1.000000,51,5
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,1720,1.000000,0.94,0.00,2016-01-01 12:40:33.240,1.000000,51,12
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,1720,1.000000,0.94,0.00,2016-01-01 12:40:33.240,1.000000,51,13
70145729,3000133766,20160101,13,2016-01-01 12:34:53.000,022408261157,4141,0.307000,4.60,0.00,2016-01-01 12:40:33.240,0.307000,24,3
70145729,3000133766,20160101,13,2016-01-01 12:34:53.000,022408261157,5101,0.457000,2.74,0.00,2016-01-01 12:40:33.240,0.457000,24,2
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,41522,4.000000,7.99,0.00,2016-01-01 12:40:33.240,1.000000,48,8
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,555079,1.000000,3.73,0.00,2016-01-01 12:40:33.240,1.000000,51,4
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,4302,1.000000,3.99,0.00,2016-01-01 12:40:33.240,1.000000,51,32
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,49221,3.000000,3.99,0.00,2016-01-01 12:40:33.240,1.000000,48,16
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,602029,1.000000,30.34,0.00,2016-01-01 12:40:33.240,1.000000,48,17
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,602029,1.000000,29.71,0.00,2016-01-01 12:40:33.240,1.000000,48,18
70145731,3000001161,20160101,13,2016-01-01 12:38:49.000,022407160352,60490,1.000000,5.49,0.00,2016-01-01 12:40:33.240,1.000000,24,8
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,4852,1.000000,3.99,0.00,2016-01-01 12:40:33.240,1.000000,51,31
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,3821,0.772000,2.56,0.00,2016-01-01 12:40:33.240,0.772000,51,6
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,95201,1.000000,29.99,0.00,2016-01-01 12:40:33.240,1.000000,57,16
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,3741,0.174000,2.81,0.00,2016-01-01 12:40:33.240,0.174000,51,22
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,72149,1.000000,8.99,0.00,2016-01-01 12:40:33.240,1.000000,48,20
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,71574,1.000000,1.99,0.00,2016-01-01 12:40:33.240,1.000000,51,5
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,71574,1.000000,1.99,0.00,2016-01-01 12:40:33.240,1.000000,51,6
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,8080,4.000000,7.99,0.00,2016-01-01 12:40:33.240,1.000000,57,4
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,67324,1.000000,6.79,0.00,2016-01-01 12:40:33.240,1.000000,51,7
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,40315,0.327000,1.96,0.00,2016-01-01 12:40:33.240,0.327000,48,7
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,4702,8.000000,31.92,0.00,2016-01-01 12:40:33.240,8.000000,51,8
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,2501,1.017000,3.85,0.00,2016-01-01 12:40:33.240,1.017000,57,7
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,4641,0.597000,5.96,0.00,2016-01-01 12:40:33.240,0.597000,57,9
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,88818,1.000000,2.65,0.00,2016-01-01 12:40:33.240,1.000000,51,3
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,3202,1.000000,2.37,0.00,2016-01-01 12:40:33.240,1.000000,51,17
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,77613,1.000000,2.99,0.00,2016-01-01 12:40:33.240,1.000000,57,1
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,70720,0.340000,15.98,0.00,2016-01-01 12:40:33.240,0.340000,51,8
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,4841,0.682000,5.45,0.00,2016-01-01 12:40:33.240,0.682000,51,9
70145729,3000133766,20160101,13,2016-01-01 12:34:53.000,022408261157,2511,0.507000,1.68,0.00,2016-01-01 12:40:33.240,0.507000,24,7
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,1811,0.147000,0.98,0.00,2016-01-01 12:40:33.240,0.147000,51,25
70145729,3000133766,20160101,13,2016-01-01 12:34:53.000,022408261157,4351,0.402000,8.04,0.00,2016-01-01 12:40:33.240,0.402000,24,9
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,4152,1.000000,3.99,0.00,2016-01-01 12:40:33.240,1.000000,51,28
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,7012,1.000000,3.79,0.00,2016-01-01 12:40:33.240,1.000000,51,29
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,94905,1.000000,2.99,0.27,2016-01-01 12:40:33.240,1.000000,48,11
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,2471,0.347000,3.29,0.00,2016-01-01 12:40:33.240,0.347000,51,13
70145731,3000001161,20160101,13,2016-01-01 12:38:49.000,022407160352,4707,22.000000,17.99,0.00,2016-01-01 12:40:33.240,1.000000,24,2
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,98850,1.000000,7.99,0.00,2016-01-01 12:40:33.240,1.000000,51,1
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,2981,0.687000,2.92,0.00,2016-01-01 12:40:33.240,0.687000,51,18
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,2981,0.642000,2.73,0.00,2016-01-01 12:40:33.240,0.642000,51,26
70145731,3000001161,20160101,13,2016-01-01 12:38:49.000,022407160352,3987,1.000000,3.16,0.29,2016-01-01 12:40:33.240,1.000000,24,9
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,2981,0.832000,3.54,0.00,2016-01-01 12:40:33.240,0.832000,48,6
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,91176,1.000000,4.49,0.00,2016-01-01 12:40:33.240,1.000000,57,17
70145731,3000001161,20160101,13,2016-01-01 12:38:49.000,022407160352,2411,1.537000,4.37,0.00,2016-01-01 12:40:33.240,1.537000,24,4
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,7622,1.000000,3.79,0.00,2016-01-01 12:40:33.240,1.000000,51,17
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,2931,0.772000,2.19,0.00,2016-01-01 12:40:33.240,0.772000,57,12
70145731,3000001161,20160101,13,2016-01-01 12:38:49.000,022407160352,74152,1.000000,3.99,0.00,2016-01-01 12:40:33.240,1.000000,24,7
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,72160,1.000000,8.99,0.00,2016-01-01 12:40:33.240,1.000000,48,19
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,4621,0.402000,3.61,0.00,2016-01-01 12:40:33.240,0.402000,51,15
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,4700,2.000000,5.00,0.00,2016-01-01 12:40:33.240,2.000000,48,5
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,49421,10.000000,3.99,0.00,2016-01-01 12:40:33.240,1.000000,51,23
70145731,3000001161,20160101,13,2016-01-01 12:38:49.000,022407160352,43566,2.000000,40.00,0.00,2016-01-01 12:40:33.240,1.000000,24,11
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,59085,1.000000,4.95,0.00,2016-01-01 12:40:33.240,1.000000,51,15
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,1371,0.567000,1.34,0.00,2016-01-01 12:40:33.240,0.567000,51,18
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,94921,2.000000,2.98,0.27,2016-01-01 12:40:33.240,2.000000,48,12
70145729,3000133766,20160101,13,2016-01-01 12:34:53.000,022408261157,4911,0.567000,3.40,0.00,2016-01-01 12:40:33.240,0.567000,24,1
70145731,3000001161,20160101,13,2016-01-01 12:38:49.000,022407160352,4911,0.917000,5.49,0.00,2016-01-01 12:40:33.240,0.917000,24,3
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,80016,1.000000,3.30,0.00,2016-01-01 12:40:33.240,1.000000,57,15
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,24701,1.107000,4.42,0.00,2016-01-01 12:40:33.240,1.107000,51,20
70145729,3000133766,20160101,13,2016-01-01 12:34:53.000,022408261157,40315,0.507000,3.04,0.00,2016-01-01 12:40:33.240,0.507000,24,5
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,5082,1.000000,2.99,0.00,2016-01-01 12:40:33.240,1.000000,51,30
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,94852,1.000000,10.99,1.00,2016-01-01 12:40:33.240,1.000000,48,9
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,3212,1.000000,3.79,0.00,2016-01-01 12:40:33.240,1.000000,48,15
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,1781,2.022000,9.59,0.00,2016-01-01 12:40:33.240,2.022000,57,13
70145729,3000133766,20160101,13,2016-01-01 12:34:53.000,022408261157,2671,1.662000,6.30,0.00,2016-01-01 12:40:33.240,1.662000,24,8
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,554147,1.000000,26.36,0.00,2016-01-01 12:40:33.240,1.000000,51,2
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,82666,1.000000,6.99,0.00,2016-01-01 12:40:33.240,1.000000,51,10
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,2572,0.948000,2.69,0.00,2016-01-01 12:40:33.240,0.948000,51,14
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,82604,1.000000,5.99,0.00,2016-01-01 12:40:33.240,1.000000,48,3
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,80163,1.000000,2.99,0.00,2016-01-01 12:40:33.240,1.000000,48,14
70145731,3000001161,20160101,13,2016-01-01 12:38:49.000,022407160352,1161,0.872000,4.13,0.00,2016-01-01 12:40:33.240,0.872000,24,6
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,4150,1.000000,2.99,0.00,2016-01-01 12:40:33.240,1.000000,51,27
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,88816,1.000000,2.35,0.00,2016-01-01 12:40:33.240,1.000000,51,4
70145406,3000001161,20160101,13,2016-01-01 12:12:11.000,024806863081,4201,0.592000,1.77,0.00,2016-01-01 12:40:33.240,0.592000,48,10
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,3212,1.000000,3.79,0.00,2016-01-01 12:40:33.240,1.000000,51,12
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,7011,0.247000,3.98,0.00,2016-01-01 12:40:33.240,0.247000,57,14
70145731,3000001161,20160101,13,2016-01-01 12:38:49.000,022407160352,4422,4.000000,8.00,0.00,2016-01-01 12:40:33.240,4.000000,24,10
70145731,3000001161,20160101,13,2016-01-01 12:38:49.000,022407160352,1371,1.227000,2.32,0.00,2016-01-01 12:40:33.240,1.227000,24,5
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,4641,0.287000,2.87,0.00,2016-01-01 12:40:33.240,0.287000,51,16
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,4911,2.142000,12.83,0.00,2016-01-01 12:40:33.240,2.142000,51,2
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,4201,0.857000,2.56,0.00,2016-01-01 12:40:33.240,0.857000,51,21
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,59080,1.000000,7.99,0.00,2016-01-01 12:40:33.240,1.000000,51,14
70145735,3000110282,20160101,13,2016-01-01 12:39:34.000,025105396499,59080,1.000000,7.99,0.00,2016-01-01 12:40:33.240,1.000000,51,3
70145450,3000086270,20160101,13,2016-01-01 12:22:14.000,025105396491,65029,1.000000,3.69,0.34,2016-01-01 12:40:33.240,1.000000,51,1
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,4351,0.717000,14.33,0.00,2016-01-01 12:40:33.240,0.717000,57,11
70145506,3000028452,20160101,13,2016-01-01 12:21:49.000,025711471821,65942,6.000000,6.49,0.00,2016-01-01 12:40:33.240,1.000000,57,5
70145729,3000133766,20160101,13,2016-01-01 12:34:53.000,022408261157,4581,1.087000,6.51,0.00,2016-01-01 12:40:33.240,1.087000,24,6
70145873,3000001161,20160101,13,2016-01-01 12:41:46.000,023712707423,4322,1.000000,4.50,0.00,2016-01-01 13:00:49.023,1.000000,37,14
70145901,3000001161,20160101,13,2016-01-01 12:43:12.000,025711471833,4811,1.072000,1.06,0.00,2016-01-01 13:00:49.023,1.072000,57,5
70145771,3000107381,20160101,13,2016-01-01 12:39:42.000,023711984064,5331,0.582000,5.23,0.00,2016-01-01 13:00:49.023,0.582000,37,30
70146100,3000001158,20160101,13,2016-01-01 12:51:38.000,025812008070,1732,1.000000,2.39,0.00,2016-01-01 13:00:49.023,1.000000,58,22
70145873,3000001161,20160101,13,2016-01-01 12:41:46.000,023712707423,1171,0.297000,2.82,0.00,2016-01-01 13:00:49.023,0.297000,37,7
70145771,3000107381,20160101,13,2016-01-01 12:39:42.000,023711984064,1371,1.022000,2.42,0.00,2016-01-01 13:00:49.023,1.022000,37,5
70145771,3000107381,20160101,13,2016-01-01 12:39:42.000,023711984064,4422,2.000000,4.00,0.00,2016-01-01 13:00:49.023,2.000000,37,40
70145771,3000107381,20160101,13,2016-01-01 12:39:42.000,023711984064,44911,1.167000,6.89,0.00,2016-01-01 13:00:49.023,1.167000,37,39
70145771,3000107381,20160101,13,2016-01-01 12:39:42.000,023711984064,93111,1.000000,2.99,0.00,2016-01-01 13:00:49.023,1.000000,37,15
70146100,3000001158,20160101,13,2016-01-01 12:51:38.000,025812008070,91791,1.000000,4.79,0.00,2016-01-01 13:00:49.023,1.000000,58,8
70146100,3000001158,20160101,13,2016-01-01 12:51:38.000,025812008070,89429,1.000000,4.71,0.00,2016-01-01 13:00:49.023,1.000000,58,4
70145771,3000107381,20160101,13,2016-01-01 12:39:42.000,023711984064,4232,1.000000,3.50,0.00,2016-01-01 13:00:49.023,1.000000,37,38
70145771,3000107381,20160101,13,2016-01-01 12:39:42.000,023711984064,4201,0.907000,2.26,0.00,2016-01-01 13:00:49.023,0.907000,37,25
70145771,3000107381,20160101,13,2016-01-01 12:39:42.000,023711984064,4302,1.000000,3.99,0.00,2016-01-01 13:00:49.023,1.000000,37,37
70145771,3000107381,20160101,13,2016-01-01 12:39:42.000,023711984064,90065,1.000000,10.99,0.00,2016-01-01 13:00:49.023,1.000000,37,9
70145771,3000107381,20160101,13,2016-01-01 12:39:42.000,023711984064,90065,1.000000,10.99,0.00,2016-01-01 13:00:49.023,1.000000,37,10
70146100,3000001158,20160101,13,2016-01-01 12:51:38.000,025812008070,1782,1.000000,2.39,0.00,2016-01-01 13:00:49.023,1.000000,58,25
70146100,3000001158,20160101,13,2016-01-01 12:51:38.000,025812008070,2492,1.000000,0.79,0.00,2016-01-01 13:00:49.023,1.000000,58,15
70145771,3000107381,20160101,13,2016-01-01 12:39:42.000,023711984064,3012,2.000000,4.75,0.00,2016-01-01 13:00:49.023,2.000000,37,26
70145771,3000107381,20160101,13,2016-01-01 12:39:42.000,023711984064,1152,1.000000,2.84,0.00,2016-01-01 13:00:49.023,1.000000,37,24
70145873,3000001161,20160101,13,2016-01-01 12:41:46.000,023712707423,1152,2.000000,5.68,0.00,2016-01-01 13:00:49.023,2.000000,37,5
70145901,3000001161,20160101,13,2016-01-01 12:43:12.000,025711471833,88816,1.000000,2.35,0.00,2016-01-01 13:00:49.023,1.000000,57,6
70145901,3000001161,20160101,13,2016-01-01 12:43:12.000,025711471833,4702,1.000000,3.99,0.00,2016-01-01 13:00:49.023,1.000000,57,2
70145873,3000001161,20160101,13,2016-01-01 12:41:46.000,023712707423,1051,0.442000,5.45,0.00,2016-01-01 13:00:49.023,0.442000,37,9
70145873,3000001161,20160101,13,2016-01-01 12:41:46.000,023712707423,4610,4.000000,2.00,0.00,2016-01-01 13:00:49.023,4.000000,37,10
70145873,3000001161,20160101,13,2016-01-01 12:41:46.000,023712707423,82174,0.154000,8.93,0.00,2016-01-01 13:00:49.023,0.154000,37,18
70145771,3000107381,20160101,13,2016-01-01 12:39:42.000,023711984064,63068,1.000000,4.99,0.00,2016-01-01 13:00:49.023,1.000000,37,12
70146100,3000001158,20160101,13,2016-01-01 12:51:38.000,025812008070,8040,1.000000,5.59,0.00,2016-01-01 13:00:49.023,1.000000,58,12
